Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsWithCurrManager,Attrition,YearsSinceLastPromotionMEAN
36.0,Travel_Rarely,Sales,2.0,4.0,Life Sciences,3.0,Female,3.0,2.0,Sales Representative,4.0,Single,4502.0,3.0,No,15.0,3.0,0.0,17.0,2.0,2.0,13.0,7.0,1.0,7.0
36.0,Travel_Rarely,Sales,2.0,4.0,Life Sciences,3.0,Female,3.0,2.0,Sales Representative,4.0,Single,4502.0,3.0,No,15.0,3.0,0.0,17.0,2.0,2.0,13.0,7.0,1.0,7.0
41.0,Travel_Rarely,Sales,3.0,3.0,Life Sciences,3.0,Male,2.0,2.0,Sales Executive,2.0,Divorced,8938.0,2.0,No,11.0,3.0,1.0,14.0,5.0,3.0,5.0,4.0,1.0,2.0
41.0,Travel_Rarely,Sales,3.0,3.0,Life Sciences,3.0,Male,2.0,2.0,Sales Executive,2.0,Divorced,8938.0,2.0,No,11.0,3.0,1.0,14.0,5.0,3.0,5.0,4.0,1.0,2.0
41.0,Travel_Rarely,Sales,3.0,3.0,Life Sciences,3.0,Male,2.0,2.0,Sales Executive,2.0,Divorced,8938.0,2.0,No,11.0,3.0,1.0,14.0,5.0,3.0,5.0,4.0,1.0,2.0
50.0,Travel_Frequently,Sales,12.0,3.0,Marketing,3.0,Female,3.0,3.0,Sales Executive,4.0,Single,9208.0,4.0,No,11.0,4.0,0.0,16.0,3.0,3.0,2.0,1.0,0.0,2.0
50.0,Travel_Frequently,Sales,12.0,3.0,Marketing,3.0,Female,3.0,3.0,Sales Executive,4.0,Single,9208.0,4.0,No,11.0,4.0,0.0,16.0,3.0,3.0,2.0,1.0,1.0,2.0
50.0,Travel_Frequently,Sales,12.0,3.0,Marketing,3.0,Female,3.0,3.0,Sales Executive,4.0,Single,9208.0,4.0,No,11.0,4.0,0.0,16.0,3.0,3.0,2.0,1.0,1.0,2.0
38.0,Travel_Rarely,Research & Development,2.0,5.0,Medical,4.0,Male,3.0,1.0,Research Scientist,3.0,Married,3057.0,6.0,Yes,13.0,2.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0
38.0,Travel_Rarely,Research & Development,2.0,5.0,Medical,4.0,Male,3.0,1.0,Research Scientist,3.0,Married,3057.0,6.0,Yes,13.0,2.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0
38.0,Travel_Rarely,Research & Development,2.0,5.0,Medical,4.0,Male,3.0,1.0,Research Scientist,3.0,Married,3057.0,6.0,Yes,13.0,2.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0
34.0,Travel_Rarely,Research & Development,9.0,3.0,Life Sciences,4.0,Male,3.0,3.0,Healthcare Representative,4.0,Divorced,8500.0,0.0,No,11.0,4.0,1.0,10.0,0.0,2.0,9.0,6.0,0.0,4.0
34.0,Travel_Rarely,Research & Development,9.0,3.0,Life Sciences,4.0,Male,3.0,3.0,Healthcare Representative,4.0,Divorced,8500.0,0.0,No,11.0,4.0,1.0,10.0,0.0,2.0,9.0,6.0,1.0,4.0
34.0,Travel_Rarely,Research & Development,9.0,3.0,Life Sciences,4.0,Male,3.0,3.0,Healthcare Representative,4.0,Divorced,8500.0,0.0,No,11.0,4.0,1.0,10.0,0.0,2.0,9.0,6.0,0.0,4.0
34.0,Travel_Rarely,Research & Development,6.0,4.0,Other,1.0,Female,3.0,2.0,Research Scientist,3.0,Single,4809.0,1.0,No,14.0,3.0,0.0,16.0,3.0,3.0,16.0,10.0,1.0,7.5
34.0,Travel_Rarely,Research & Development,6.0,4.0,Other,1.0,Female,3.0,2.0,Research Scientist,3.0,Single,4809.0,1.0,No,14.0,3.0,0.0,16.0,3.0,3.0,16.0,10.0,1.0,7.5
34.0,Travel_Rarely,Research & Development,6.0,4.0,Other,1.0,Female,3.0,2.0,Research Scientist,3.0,Single,4809.0,1.0,No,14.0,3.0,0.0,16.0,3.0,3.0,16.0,10.0,1.0,7.5
29.0,Travel_Rarely,Research & Development,7.0,3.0,Life Sciences,3.0,Male,3.0,2.0,Healthcare Representative,4.0,Divorced,6623.0,1.0,Yes,11.0,2.0,2.0,6.0,2.0,3.0,6.0,0.0,0.0,0.5
29.0,Travel_Rarely,Research & Development,7.0,3.0,Life Sciences,3.0,Male,3.0,2.0,Healthcare Representative,4.0,Divorced,6623.0,1.0,Yes,11.0,2.0,2.0,6.0,2.0,3.0,6.0,0.0,1.0,0.5
29.0,Travel_Rarely,Research & Development,9.0,3.0,Life Sciences,3.0,Male,4.0,1.0,Research Scientist,3.0,Married,2451.0,6.0,No,18.0,1.0,2.0,5.0,2.0,2.0,1.0,0.0,1.0,0.0
52.0,Travel_Rarely,Sales,2.0,1.0,Marketing,1.0,Female,1.0,5.0,Manager,4.0,Married,19845.0,1.0,No,15.0,4.0,1.0,33.0,3.0,3.0,32.0,9.0,0.0,14.0
52.0,Travel_Rarely,Sales,2.0,1.0,Marketing,1.0,Female,1.0,5.0,Manager,4.0,Married,19845.0,1.0,No,15.0,4.0,1.0,33.0,3.0,3.0,32.0,9.0,1.0,14.0
52.0,Travel_Rarely,Sales,2.0,1.0,Marketing,1.0,Female,1.0,5.0,Manager,4.0,Married,19845.0,1.0,No,15.0,4.0,1.0,33.0,3.0,3.0,32.0,9.0,1.0,14.0
29.0,Travel_Rarely,Research & Development,1.0,3.0,Technical Degree,3.0,Male,3.0,1.0,Research Scientist,3.0,Single,2058.0,0.0,No,14.0,4.0,0.0,7.0,1.0,2.0,6.0,5.0,0.0,1.5
29.0,Travel_Rarely,Research & Development,1.0,3.0,Technical Degree,3.0,Male,3.0,1.0,Research Scientist,3.0,Single,2058.0,0.0,No,14.0,4.0,0.0,7.0,1.0,2.0,6.0,5.0,1.0,1.5
29.0,Travel_Rarely,Research & Development,1.0,3.0,Technical Degree,3.0,Male,3.0,1.0,Research Scientist,3.0,Single,2058.0,0.0,No,14.0,4.0,0.0,7.0,1.0,2.0,6.0,5.0,1.0,1.5
31.0,Travel_Frequently,Sales,20.0,3.0,Life Sciences,3.0,Male,4.0,1.0,Sales Representative,4.0,Married,2791.0,0.0,No,12.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0
36.0,Travel_Rarely,Research & Development,5.0,2.0,Life Sciences,4.0,Male,3.0,2.0,Laboratory Technician,2.0,Single,5914.0,8.0,No,16.0,4.0,0.0,16.0,3.0,4.0,13.0,7.0,1.0,7.0
36.0,Travel_Rarely,Research & Development,5.0,2.0,Life Sciences,4.0,Male,3.0,2.0,Laboratory Technician,2.0,Single,5914.0,8.0,No,16.0,4.0,0.0,16.0,3.0,4.0,13.0,7.0,0.0,7.0
36.0,Travel_Rarely,Research & Development,5.0,2.0,Life Sciences,4.0,Male,3.0,2.0,Laboratory Technician,2.0,Single,5914.0,8.0,No,16.0,4.0,0.0,16.0,3.0,4.0,13.0,7.0,0.0,7.0
42.0,Travel_Frequently,Research & Development,28.0,4.0,Technical Degree,4.0,Female,2.0,2.0,Healthcare Representative,4.0,Married,4523.0,0.0,No,11.0,4.0,3.0,7.0,4.0,4.0,6.0,4.0,1.0,2.5
42.0,Travel_Frequently,Research & Development,28.0,4.0,Technical Degree,4.0,Female,2.0,2.0,Healthcare Representative,4.0,Married,4523.0,0.0,No,11.0,4.0,3.0,7.0,4.0,4.0,6.0,4.0,1.0,2.5
39.0,Travel_Rarely,Research & Development,10.0,5.0,Medical,2.0,Male,3.0,2.0,Manufacturing Director,1.0,Married,5377.0,2.0,No,13.0,4.0,3.0,10.0,3.0,3.0,7.0,7.0,1.0,7.0
39.0,Travel_Rarely,Research & Development,10.0,5.0,Medical,2.0,Male,3.0,2.0,Manufacturing Director,1.0,Married,5377.0,2.0,No,13.0,4.0,3.0,10.0,3.0,3.0,7.0,7.0,0.0,7.0
46.0,Travel_Frequently,Sales,5.0,4.0,Marketing,1.0,Male,3.0,2.0,Sales Executive,4.0,Single,5772.0,4.0,Yes,21.0,3.0,0.0,14.0,4.0,3.0,9.0,8.0,1.0,3.0
35.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,Female,3.0,1.0,Laboratory Technician,1.0,Divorced,2074.0,1.0,Yes,12.0,4.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
35.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,Female,3.0,1.0,Laboratory Technician,1.0,Divorced,2074.0,1.0,Yes,12.0,4.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
20.0,Travel_Rarely,Research & Development,3.0,3.0,Life Sciences,1.0,Male,2.0,1.0,Laboratory Technician,3.0,Single,3033.0,1.0,No,12.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
26.0,Travel_Rarely,Research & Development,23.0,3.0,Life Sciences,1.0,Female,3.0,1.0,Research Scientist,4.0,Divorced,2886.0,1.0,No,22.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0
26.0,Travel_Rarely,Research & Development,23.0,3.0,Life Sciences,1.0,Female,3.0,1.0,Research Scientist,4.0,Divorced,2886.0,1.0,No,22.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0
26.0,Travel_Rarely,Research & Development,23.0,3.0,Life Sciences,1.0,Female,3.0,1.0,Research Scientist,4.0,Divorced,2886.0,1.0,No,22.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0
38.0,Travel_Frequently,Research & Development,1.0,3.0,Life Sciences,4.0,Male,3.0,2.0,Research Scientist,4.0,Married,4735.0,7.0,No,15.0,4.0,2.0,19.0,4.0,4.0,13.0,9.0,1.0,11.0
38.0,Travel_Frequently,Research & Development,1.0,3.0,Life Sciences,4.0,Male,3.0,2.0,Research Scientist,4.0,Married,4735.0,7.0,No,15.0,4.0,2.0,19.0,4.0,4.0,13.0,9.0,1.0,11.0
38.0,Travel_Frequently,Research & Development,1.0,3.0,Life Sciences,4.0,Male,3.0,2.0,Research Scientist,4.0,Married,4735.0,7.0,No,15.0,4.0,2.0,19.0,4.0,4.0,13.0,9.0,1.0,11.0
32.0,Travel_Rarely,Sales,2.0,1.0,Marketing,3.0,Male,3.0,2.0,Sales Executive,2.0,Married,4078.0,0.0,Yes,13.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0
32.0,Travel_Rarely,Sales,2.0,1.0,Marketing,3.0,Male,3.0,2.0,Sales Executive,2.0,Married,4078.0,0.0,Yes,13.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,0.0,1.0
59.0,Travel_Rarely,Sales,3.0,3.0,Life Sciences,3.0,Female,2.0,2.0,Sales Executive,4.0,Single,5171.0,5.0,No,17.0,4.0,0.0,13.0,2.0,3.0,6.0,5.0,1.0,0.5
59.0,Travel_Rarely,Sales,3.0,3.0,Life Sciences,3.0,Female,2.0,2.0,Sales Executive,4.0,Single,5171.0,5.0,No,17.0,4.0,0.0,13.0,2.0,3.0,6.0,5.0,1.0,0.5
59.0,Travel_Rarely,Sales,3.0,3.0,Life Sciences,3.0,Female,2.0,2.0,Sales Executive,4.0,Single,5171.0,5.0,No,17.0,4.0,0.0,13.0,2.0,3.0,6.0,5.0,0.0,0.5
32.0,Travel_Frequently,Research & Development,7.0,3.0,Life Sciences,2.0,Male,4.0,1.0,Laboratory Technician,2.0,Married,2794.0,1.0,No,20.0,3.0,0.0,5.0,3.0,1.0,5.0,3.0,1.0,0.5
32.0,Travel_Frequently,Research & Development,7.0,3.0,Life Sciences,2.0,Male,4.0,1.0,Laboratory Technician,2.0,Married,2794.0,1.0,No,20.0,3.0,0.0,5.0,3.0,1.0,5.0,3.0,1.0,0.5
32.0,Travel_Frequently,Research & Development,7.0,3.0,Life Sciences,2.0,Male,4.0,1.0,Laboratory Technician,2.0,Married,2794.0,1.0,No,20.0,3.0,0.0,5.0,3.0,1.0,5.0,3.0,0.0,0.5
34.0,Travel_Rarely,Research & Development,2.0,4.0,Medical,4.0,Male,4.0,1.0,Research Scientist,4.0,Married,2932.0,0.0,Yes,14.0,1.0,3.0,6.0,3.0,3.0,5.0,2.0,1.0,0.5
34.0,Travel_Rarely,Research & Development,2.0,4.0,Medical,4.0,Male,4.0,1.0,Research Scientist,4.0,Married,2932.0,0.0,Yes,14.0,1.0,3.0,6.0,3.0,3.0,5.0,2.0,0.0,0.5
34.0,Travel_Rarely,Research & Development,2.0,4.0,Medical,4.0,Male,4.0,1.0,Research Scientist,4.0,Married,2932.0,0.0,Yes,14.0,1.0,3.0,6.0,3.0,3.0,5.0,2.0,1.0,0.5
21.0,Travel_Rarely,Sales,12.0,3.0,Life Sciences,3.0,Female,4.0,1.0,Sales Representative,2.0,Single,2716.0,1.0,No,15.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
21.0,Travel_Rarely,Sales,12.0,3.0,Life Sciences,3.0,Female,4.0,1.0,Sales Representative,2.0,Single,2716.0,1.0,No,15.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0
21.0,Travel_Rarely,Sales,12.0,3.0,Life Sciences,3.0,Female,4.0,1.0,Sales Representative,2.0,Single,2716.0,1.0,No,15.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0
33.0,Travel_Rarely,Research & Development,1.0,4.0,Other,3.0,Male,2.0,1.0,Research Scientist,1.0,Single,2799.0,3.0,Yes,11.0,2.0,0.0,6.0,1.0,3.0,3.0,2.0,1.0,1.0
33.0,Travel_Rarely,Research & Development,1.0,4.0,Other,3.0,Male,2.0,1.0,Research Scientist,1.0,Single,2799.0,3.0,Yes,11.0,2.0,0.0,6.0,1.0,3.0,3.0,2.0,1.0,1.0
33.0,Travel_Rarely,Research & Development,1.0,4.0,Other,3.0,Male,2.0,1.0,Research Scientist,1.0,Single,2799.0,3.0,Yes,11.0,2.0,0.0,6.0,1.0,3.0,3.0,2.0,1.0,1.0
42.0,Travel_Rarely,Research & Development,7.0,4.0,Medical,2.0,Female,4.0,2.0,Research Scientist,2.0,Married,2372.0,6.0,Yes,16.0,4.0,0.0,18.0,2.0,3.0,1.0,0.0,0.0,0.0
38.0,Travel_Rarely,Sales,10.0,4.0,Marketing,3.0,Male,2.0,3.0,Sales Executive,3.0,Divorced,8740.0,0.0,Yes,14.0,2.0,2.0,9.0,2.0,3.0,8.0,7.0,1.0,4.5
38.0,Travel_Rarely,Sales,10.0,4.0,Marketing,3.0,Male,2.0,3.0,Sales Executive,3.0,Divorced,8740.0,0.0,Yes,14.0,2.0,2.0,9.0,2.0,3.0,8.0,7.0,1.0,4.5
38.0,Travel_Rarely,Sales,10.0,4.0,Marketing,3.0,Male,2.0,3.0,Sales Executive,3.0,Divorced,8740.0,0.0,Yes,14.0,2.0,2.0,9.0,2.0,3.0,8.0,7.0,0.0,4.5
47.0,Travel_Rarely,Sales,14.0,4.0,Marketing,4.0,Male,3.0,2.0,Sales Executive,1.0,Single,4960.0,2.0,No,12.0,4.0,0.0,20.0,2.0,3.0,7.0,7.0,1.0,4.0
32.0,Travel_Frequently,Research & Development,5.0,2.0,Life Sciences,1.0,Female,4.0,1.0,Research Scientist,3.0,Single,2432.0,3.0,Yes,14.0,1.0,0.0,8.0,2.0,3.0,4.0,3.0,0.0,0.5
32.0,Travel_Frequently,Research & Development,5.0,2.0,Life Sciences,1.0,Female,4.0,1.0,Research Scientist,3.0,Single,2432.0,3.0,Yes,14.0,1.0,0.0,8.0,2.0,3.0,4.0,3.0,1.0,0.5
32.0,Travel_Frequently,Research & Development,5.0,2.0,Life Sciences,1.0,Female,4.0,1.0,Research Scientist,3.0,Single,2432.0,3.0,Yes,14.0,1.0,0.0,8.0,2.0,3.0,4.0,3.0,1.0,0.5
45.0,Travel_Rarely,Sales,2.0,3.0,Other,4.0,Male,3.0,2.0,Sales Executive,2.0,Married,4805.0,0.0,No,19.0,2.0,1.0,9.0,3.0,4.0,8.0,7.0,0.0,5.0
45.0,Travel_Rarely,Sales,2.0,3.0,Other,4.0,Male,3.0,2.0,Sales Executive,2.0,Married,4805.0,0.0,No,19.0,2.0,1.0,9.0,3.0,4.0,8.0,7.0,1.0,5.0
45.0,Travel_Rarely,Sales,2.0,3.0,Other,4.0,Male,3.0,2.0,Sales Executive,2.0,Married,4805.0,0.0,No,19.0,2.0,1.0,9.0,3.0,4.0,8.0,7.0,1.0,5.0
42.0,Travel_Frequently,Research & Development,19.0,3.0,Medical,3.0,Male,4.0,1.0,Research Scientist,3.0,Divorced,2759.0,6.0,Yes,12.0,4.0,0.0,7.0,2.0,3.0,2.0,2.0,1.0,2.0
42.0,Travel_Frequently,Research & Development,19.0,3.0,Medical,3.0,Male,4.0,1.0,Research Scientist,3.0,Divorced,2759.0,6.0,Yes,12.0,4.0,0.0,7.0,2.0,3.0,2.0,2.0,1.0,2.0
42.0,Travel_Frequently,Research & Development,19.0,3.0,Medical,3.0,Male,4.0,1.0,Research Scientist,3.0,Divorced,2759.0,6.0,Yes,12.0,4.0,0.0,7.0,2.0,3.0,2.0,2.0,1.0,2.0
36.0,Travel_Rarely,Sales,10.0,4.0,Technical Degree,2.0,Female,2.0,2.0,Sales Executive,3.0,Married,5673.0,1.0,Yes,13.0,1.0,1.0,10.0,4.0,3.0,10.0,7.0,1.0,9.0
50.0,Travel_Rarely,Research & Development,7.0,2.0,Medical,2.0,Female,2.0,5.0,Research Director,3.0,Divorced,18740.0,5.0,Yes,12.0,4.0,1.0,29.0,2.0,2.0,27.0,8.0,0.0,13.0
34.0,Travel_Frequently,Research & Development,7.0,3.0,Life Sciences,1.0,Male,1.0,2.0,Laboratory Technician,3.0,Single,6074.0,1.0,Yes,24.0,4.0,0.0,9.0,3.0,3.0,9.0,6.0,0.0,3.5
38.0,Travel_Rarely,Sales,3.0,4.0,Life Sciences,2.0,Male,3.0,2.0,Sales Executive,4.0,Single,6861.0,8.0,Yes,12.0,3.0,0.0,19.0,1.0,3.0,1.0,0.0,1.0,0.0
55.0,Non-Travel,Research & Development,8.0,1.0,Medical,4.0,Male,2.0,4.0,Healthcare Representative,2.0,Divorced,13577.0,1.0,Yes,15.0,4.0,1.0,34.0,3.0,3.0,33.0,0.0,1.0,12.0
55.0,Non-Travel,Research & Development,8.0,1.0,Medical,4.0,Male,2.0,4.0,Healthcare Representative,2.0,Divorced,13577.0,1.0,Yes,15.0,4.0,1.0,34.0,3.0,3.0,33.0,0.0,1.0,12.0
30.0,Travel_Rarely,Sales,9.0,3.0,Medical,2.0,Male,3.0,1.0,Sales Representative,4.0,Single,1081.0,1.0,No,13.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0
30.0,Travel_Rarely,Sales,9.0,3.0,Medical,2.0,Male,3.0,1.0,Sales Representative,4.0,Single,1081.0,1.0,No,13.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0
30.0,Travel_Rarely,Sales,9.0,3.0,Medical,2.0,Male,3.0,1.0,Sales Representative,4.0,Single,1081.0,1.0,No,13.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0
44.0,Travel_Rarely,Research & Development,10.0,4.0,Life Sciences,3.0,Male,3.0,1.0,Research Scientist,3.0,Single,2936.0,1.0,Yes,11.0,3.0,0.0,6.0,4.0,3.0,6.0,2.0,1.0,2.0
43.0,Travel_Rarely,Research & Development,15.0,2.0,Life Sciences,3.0,Male,2.0,4.0,Research Director,3.0,Married,17603.0,1.0,No,24.0,1.0,1.0,14.0,3.0,3.0,14.0,11.0,0.0,8.0
43.0,Travel_Rarely,Research & Development,15.0,2.0,Life Sciences,3.0,Male,2.0,4.0,Research Director,3.0,Married,17603.0,1.0,No,24.0,1.0,1.0,14.0,3.0,3.0,14.0,11.0,1.0,8.0
36.0,Travel_Rarely,Research & Development,12.0,4.0,Life Sciences,3.0,Female,3.0,2.0,Manufacturing Director,3.0,Married,4663.0,9.0,Yes,12.0,2.0,2.0,7.0,2.0,3.0,3.0,1.0,1.0,2.0
26.0,Travel_Rarely,Research & Development,21.0,3.0,Medical,1.0,Male,3.0,1.0,Laboratory Technician,3.0,Divorced,2377.0,1.0,No,20.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.5
36.0,Travel_Frequently,Research & Development,18.0,1.0,Medical,2.0,Female,3.0,1.0,Laboratory Technician,4.0,Single,2153.0,1.0,No,13.0,1.0,0.0,8.0,2.0,3.0,8.0,7.0,0.0,1.0
36.0,Travel_Frequently,Research & Development,18.0,1.0,Medical,2.0,Female,3.0,1.0,Laboratory Technician,4.0,Single,2153.0,1.0,No,13.0,1.0,0.0,8.0,2.0,3.0,8.0,7.0,1.0,1.0
35.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,3.0,Male,2.0,3.0,Manufacturing Director,2.0,Divorced,10274.0,2.0,No,18.0,2.0,1.0,15.0,2.0,4.0,7.0,4.0,0.0,6.5
35.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,3.0,Male,2.0,3.0,Manufacturing Director,2.0,Divorced,10274.0,2.0,No,18.0,2.0,1.0,15.0,2.0,4.0,7.0,4.0,1.0,6.5
20.0,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,4.0,Female,2.0,1.0,Research Scientist,2.0,Single,2836.0,1.0,No,13.0,4.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0
20.0,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,4.0,Female,2.0,1.0,Research Scientist,2.0,Single,2836.0,1.0,No,13.0,4.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0
20.0,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,4.0,Female,2.0,1.0,Research Scientist,2.0,Single,2836.0,1.0,No,13.0,4.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0
48.0,Travel_Rarely,Sales,16.0,4.0,Life Sciences,3.0,Female,3.0,2.0,Sales Executive,3.0,Divorced,6439.0,8.0,No,14.0,3.0,1.0,18.0,2.0,3.0,8.0,7.0,0.0,7.0
41.0,Travel_Rarely,Research & Development,14.0,3.0,Life Sciences,1.0,Male,3.0,1.0,Research Scientist,3.0,Divorced,2451.0,4.0,No,12.0,1.0,1.0,13.0,2.0,3.0,9.0,8.0,0.0,8.0
35.0,Travel_Rarely,Human Resources,8.0,4.0,Technical Degree,3.0,Male,3.0,1.0,Human Resources,3.0,Single,4323.0,1.0,No,17.0,2.0,0.0,6.0,2.0,1.0,5.0,4.0,1.0,2.5
35.0,Travel_Rarely,Human Resources,8.0,4.0,Technical Degree,3.0,Male,3.0,1.0,Human Resources,3.0,Single,4323.0,1.0,No,17.0,2.0,0.0,6.0,2.0,1.0,5.0,4.0,1.0,2.5
33.0,Travel_Rarely,Research & Development,9.0,3.0,Medical,1.0,Male,3.0,1.0,Research Scientist,4.0,Married,2781.0,0.0,No,13.0,2.0,1.0,15.0,5.0,3.0,14.0,10.0,1.0,7.0
33.0,Travel_Rarely,Research & Development,9.0,3.0,Medical,1.0,Male,3.0,1.0,Research Scientist,4.0,Married,2781.0,0.0,No,13.0,2.0,1.0,15.0,5.0,3.0,14.0,10.0,1.0,7.0
44.0,Travel_Rarely,Research & Development,4.0,2.0,Life Sciences,3.0,Male,4.0,5.0,Manager,1.0,Divorced,19190.0,1.0,No,14.0,4.0,2.0,26.0,4.0,2.0,25.0,13.0,0.0,11.5
44.0,Travel_Rarely,Research & Development,4.0,2.0,Life Sciences,3.0,Male,4.0,5.0,Manager,1.0,Divorced,19190.0,1.0,No,14.0,4.0,2.0,26.0,4.0,2.0,25.0,13.0,1.0,11.5
32.0,Travel_Rarely,Research & Development,2.0,3.0,Medical,3.0,Female,3.0,1.0,Laboratory Technician,2.0,Married,2370.0,1.0,No,13.0,3.0,1.0,8.0,4.0,3.0,8.0,7.0,1.0,0.0
32.0,Travel_Rarely,Research & Development,2.0,3.0,Medical,3.0,Female,3.0,1.0,Laboratory Technician,2.0,Married,2370.0,1.0,No,13.0,3.0,1.0,8.0,4.0,3.0,8.0,7.0,1.0,0.0
41.0,Travel_Frequently,Sales,1.0,3.0,Marketing,3.0,Female,3.0,2.0,Sales Executive,1.0,Divorced,4103.0,0.0,No,17.0,4.0,1.0,10.0,2.0,3.0,9.0,7.0,1.0,2.0
46.0,Travel_Rarely,Sales,3.0,3.0,Technical Degree,1.0,Female,4.0,4.0,Sales Executive,1.0,Divorced,13225.0,2.0,No,12.0,4.0,1.0,25.0,5.0,3.0,19.0,8.0,1.0,2.0
46.0,Travel_Rarely,Sales,3.0,3.0,Technical Degree,1.0,Female,4.0,4.0,Sales Executive,1.0,Divorced,13225.0,2.0,No,12.0,4.0,1.0,25.0,5.0,3.0,19.0,8.0,1.0,2.0
31.0,Travel_Frequently,Sales,1.0,4.0,Life Sciences,2.0,Female,1.0,1.0,Sales Representative,3.0,Single,1359.0,1.0,No,12.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0
50.0,Travel_Rarely,Research & Development,17.0,5.0,Life Sciences,4.0,Female,2.0,3.0,Research Director,1.0,Divorced,13269.0,5.0,No,15.0,3.0,3.0,19.0,3.0,3.0,14.0,11.0,1.0,11.0
26.0,Travel_Rarely,Research & Development,2.0,1.0,Medical,1.0,Male,2.0,1.0,Research Scientist,4.0,Single,3904.0,0.0,No,12.0,4.0,0.0,5.0,2.0,3.0,4.0,1.0,0.0,2.0
26.0,Travel_Rarely,Research & Development,2.0,1.0,Medical,1.0,Male,2.0,1.0,Research Scientist,4.0,Single,3904.0,0.0,No,12.0,4.0,0.0,5.0,2.0,3.0,4.0,1.0,1.0,2.0
49.0,Travel_Rarely,Research & Development,8.0,2.0,Other,1.0,Female,3.0,3.0,Laboratory Technician,2.0,Married,7403.0,4.0,No,11.0,3.0,1.0,29.0,3.0,2.0,26.0,7.0,1.0,5.0
49.0,Travel_Rarely,Research & Development,8.0,2.0,Other,1.0,Female,3.0,3.0,Laboratory Technician,2.0,Married,7403.0,4.0,No,11.0,3.0,1.0,29.0,3.0,2.0,26.0,7.0,0.0,5.0
49.0,Travel_Rarely,Research & Development,8.0,2.0,Other,1.0,Female,3.0,3.0,Laboratory Technician,2.0,Married,7403.0,4.0,No,11.0,3.0,1.0,29.0,3.0,2.0,26.0,7.0,1.0,5.0
26.0,Travel_Frequently,Research & Development,2.0,3.0,Life Sciences,1.0,Male,3.0,1.0,Research Scientist,1.0,Married,2042.0,6.0,Yes,14.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,0.0,1.5
26.0,Travel_Frequently,Research & Development,2.0,3.0,Life Sciences,1.0,Male,3.0,1.0,Research Scientist,1.0,Married,2042.0,6.0,Yes,14.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,1.5
26.0,Travel_Frequently,Research & Development,2.0,3.0,Life Sciences,1.0,Male,3.0,1.0,Research Scientist,1.0,Married,2042.0,6.0,Yes,14.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,1.5
47.0,Non-Travel,Sales,2.0,4.0,Marketing,3.0,Male,3.0,2.0,Sales Executive,2.0,Married,4978.0,7.0,No,11.0,4.0,1.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0
47.0,Non-Travel,Sales,2.0,4.0,Marketing,3.0,Male,3.0,2.0,Sales Executive,2.0,Married,4978.0,7.0,No,11.0,4.0,1.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0
